Motif_Nodes	Motif_edges	Num_occ_input_graph	Mean_analytical	Variance_analytical	Pval_analytical
PP,PP,NP	(0,2,activation)(1,2,activation)(2,1,activation)(2,0,activation)	4	0.01007108073123016	0.013216863154501957	3.218385929981693E-6
NP,NP,PP	(0,2,activation)(0,1,activation)(1,2,activation)	85	65.43162477497131	868.7874480776209	0.2292337521935487
NP,UP,NP	(0,2,activation)(1,2,activation)(2,1,activation)(2,0,activation)	125	1.8207457091370869	19.74872338636762	3.3233771290497316E-10
PP,UP,NP	(0,2,inhibition)(2,1,inhibition)	108	190.4556542958035	53753.01568163102	0.5054988007026857
UP,NP,NP	(0,2,inhibition)(2,1,activation)	22987	9752.825529462129	4577369.718435004	4.242035309687253E-7
UP,NP,NP	(0,2,inhibition)(2,1,inhibition)	3227	2206.74739265734	3441741.3458844563	0.2438095117938086
UP,NP,NP	(0,2,activation)(2,1,activation)(2,0,activation)	1014	119.2074004726037	10014.29732132326	1.3905887150666985E-6
NP,UP,PP	(0,2,activation)(0,1,inhibition)(1,2,inhibition)	4	0.5110922288621287	1.028999745781542	0.010009403098992675
NP,NP,UP	(2,1,inhibition)(2,0,activation)	2001	7130.7177434471	3105128.652417958	0.9999010252045935
NP,NP,UP	(0,2,activation)(1,2,activation)(2,1,activation)(2,0,activation)	94	1.255862783072422	11.459986182042991	1.7959772558029385E-9
NP,NP,UP	(2,1,inhibition)(2,0,inhibition)	15977	28301.46924931754	2.327719035332774E8	0.7778502785405572
PP,PP,UP	(0,2,activation)(2,1,activation)	143	88.69865484827298	1802.8562529042892	0.10695141604860836
PP,PP,UP	(0,2,activation)(2,1,inhibition)	273	65.42735353992202	3312.7182073626464	0.00573334649817947
PP,NP,UP	(0,2,activation)(2,1,activation)	1959	806.0529716033803	95604.17125417083	0.0013864166579994341
UP,UP,NP	(0,2,activation)(0,1,inhibition)(1,2,activation)	15	108.26588161535734	1867.5302851559682	0.998432221045936
PP,NP,UP	(0,2,activation)(2,1,inhibition)	152	253.57558831066834	43748.59712090736	0.6183934946784577
UP,NP,PP	(0,2,activation)(0,1,inhibition)(1,2,activation)	2	4.302745680708431	8.863694431099617	0.6897972086908046
PP,UP,NP	(0,2,activation)(2,1,activation)	2154	1102.4547994171467	89725.46119941631	0.001410282477276037
NP,UP,NP	(0,2,activation)(0,1,activation)(1,0,inhibition)(2,1,activation)	2	1.332050130587326	19.665434523788704	0.1213826662723626
NP,UP,NP	(0,2,activation)(1,2,activation)(2,1,inhibition)(2,0,inhibition)	6	6.334244352071873	757.0546606278012	0.09072148504935784
PP,PP,UP	(0,1,activation)(1,0,activation)(2,1,inhibition)(2,0,inhibition)	264	0.0011163830203797997	0.0022636610479906515	0.0
PP,UP,NP	(0,2,activation)(2,1,inhibition)	3478	836.1215647151971	440742.1095015188	0.002917861764034857
NP,NP,UP	(0,1,activation)(1,2,activation)(2,0,activation)	194	20.810601630236647	123.32489647534544	0.0
PP,UP,NP	(0,2,activation)(2,1,activation)(2,0,inhibition)	28	0.8649555242127901	11.28001543042715	0.002050967637750367
NP,UP,PP	(0,2,inhibition)(2,1,inhibition)(2,0,inhibition)	8	1.7426972243725765	50.38721436285845	0.0653180472217656
UP,NP,NP	(0,2,activation)(2,1,inhibition)(2,0,inhibition)	6	414.71403688031864	204145.68010592158	0.8063116662961523
NP,PP,UP	(0,2,inhibition)(0,1,inhibition)(1,2,inhibition)	5	39.70630619363358	1166.666449175317	0.8614278776766231
NP,NP,UP	(0,2,inhibition)(2,1,activation)(2,0,activation)	16	53.629941690008074	2504.3550852595604	0.7326014815969739
NP,NP,UP	(0,2,inhibition)(2,1,activation)(2,0,inhibition)	16	3.6302782794980315	65.32532298852286	0.07368242130581037
NP,UP,UP	(0,1,activation)(1,2,activation)(2,0,activation)	22	6.171780382990862	26.90311262557961	0.0100607798585165
NP,UP,NP	(0,2,inhibition)(1,2,inhibition)	4668	13282.254373267515	2.548764398487875E7	0.9782612299215994
NP,PP,PP	(0,2,activation)(2,1,activation)	796	119.31675808187366	2722.9442242634486	1.411093464298574E-13
UP,NP,PP	(0,2,inhibition)(2,1,inhibition)	849	298.3627943779826	40366.00870695905	0.01495657241881887
PP,NP,UP	(0,2,inhibition)(2,1,inhibition)	81	193.6057951959552	9159.944482306171	0.8972788849783495
UP,UP,NP	(0,2,activation)(1,2,activation)(2,0,activation)	1450	140.42954939623561	22794.006648192244	1.010130513501295E-5
UP,UP,PP	(0,2,inhibition)(0,1,inhibition)(1,2,activation)	12	21.46918401454742	199.86336698245793	0.7011340150354589
NP,UP,UP	(0,2,activation)(1,2,inhibition)	4923	2401.241718597021	649430.1769587323	0.004097188105909977
UP,NP,UP	(0,2,activation)(0,1,activation)(1,2,activation)(1,0,activation)(2,0,activation)	3	0.1515619169064757	0.7175143794261784	0.014823912084464541
UP,UP,PP	(0,2,inhibition)(1,2,inhibition)(2,0,inhibition)	14	1.637924406546324	35.43563613518338	0.04054372842153764
NP,UP,NP	(0,2,inhibition)(1,2,activation)	2697	7014.694534594621	6542026.67648083	0.9754669892107386
NP,UP,UP	(0,2,activation)(1,2,activation)	32410	120498.32531663055	3.421171329269148E9	0.9652261130262787
NP,UP,PP	(0,1,activation)(1,2,activation)(2,0,activation)	36	1.1919991306497062	2.1318177281192874	1.4432899320127035E-15
NP,UP,PP	(0,2,activation)(1,2,activation)	2445	5046.577090530422	2107572.8362679034	0.9786456253748251
UP,PP,NP	(0,2,activation)(1,2,activation)(2,0,activation)	92	12.311462908893322	192.85079494748365	5.66422137563305E-4
NP,UP,NP	(0,2,activation)(1,2,activation)(2,0,activation)	2296	473.51383689101465	185623.16259544442	0.002597415821588789
NP,UP,NP	(0,2,activation)(1,2,activation)(2,0,inhibition)	59	107.14078928099596	110458.9457464407	0.16915262752032356
NP,NP,PP	(0,2,activation)(0,1,activation)(1,2,inhibition)	66	9.36185063655835	67.36969123856147	4.128843193551557E-5
NP,PP,NP	(0,2,activation)(0,1,activation)(1,2,activation)(1,0,activation)	1	1.2077222599941904	7.0069882322712544	0.22570206666711712
NP,PP,NP	(0,2,activation)(0,1,activation)(1,0,activation)(2,1,inhibition)	3	0.018063490572452247	0.022244624983117987	2.1851560189523056E-5
PP,PP,PP	(0,2,activation)(1,2,activation)(2,1,activation)(2,0,activation)	660	1.2416923424730632E-4	1.2889096773805922E-4	3.3306690738754696E-16
PP,NP,UP	(0,2,activation)(2,1,activation)(2,0,activation)	11	4.05032614619357	95.17160546754079	0.1280114878119165
NP,PP,UP	(0,1,inhibition)(1,0,inhibition)(2,1,inhibition)(2,0,inhibition)	4	0.1534580516814947	0.9447279085080152	0.01169171355042653
PP,PP,PP	(0,2,activation)(2,1,activation)	1335	17.13099185452599	121.11524798747115	1.3322676295501878E-15
UP,UP,NP	(0,2,activation)(0,1,inhibition)(1,2,inhibition)(1,0,inhibition)	1	0.1079405286031598	0.2799911862793256	0.026820956262387008
PP,PP,NP	(0,2,activation)(2,1,activation)	363	299.0826401199248	7101.171385347479	0.2134713215996129
NP,NP,NP	(0,2,inhibition)(2,1,inhibition)	439	969.1723729018422	1011462.7368911201	0.6134474833004104
NP,UP,PP	(0,2,inhibition)(1,2,inhibition)	1612	2696.4691446446964	1405367.146134276	0.8173516702555258
NP,UP,PP	(0,2,inhibition)(1,2,activation)	586	722.0560563780334	97187.42351740506	0.6341137384375055
UP,UP,PP	(0,2,activation)(0,1,activation)(1,2,activation)	28	18.85119616952315	133.32365482716074	0.1869636438286203
PP,UP,PP	(0,2,activation)(2,1,activation)	271	63.14690876483282	1132.5855162024932	1.88820271170842E-5
PP,UP,PP	(0,2,activation)(2,1,inhibition)	299	48.21287241027193	1491.0415577470026	5.878479703791406E-5
PP,UP,UP	(0,2,inhibition)(2,1,activation)	215	249.6304338637992	8019.427713692821	0.6185193667919511
PP,UP,NP	(0,2,inhibition)(1,2,activation)(2,0,inhibition)	4	0.7954723542602392	24.85123458530432	0.03750889189023643
NP,PP,NP	(0,2,activation)(0,1,inhibition)(1,2,activation)	5	8.78647547507616	87.8063047740155	0.5281306831088753
