Motif_Nodes	Motif_edges	Num_occ_input_graph	Mean_analytical	Variance_analytical	Pval_analytical
PP,UP,NP	(0,2,activation)(2,1,inhibition)(2,0,activation)	1209	4.477272132307013	618.3283341274273	2.603184001692682E-9
PP,UP,NP	(0,2,activation)(2,1,inhibition)(2,0,inhibition)	7	75.44626882795092	21875.967608443814	0.39002262956204303
PP,UP,UP	(0,2,activation)(1,2,activation)	19048	34474.75831730792	2.915517782159717E8	0.8136404983431558
PP,NP,UP	(0,2,activation)(0,1,activation)(1,0,activation)(2,1,activation)	8	0.1499792402443401	0.1765685619318757	7.54976747785463E-9
PP,UP,NP	(0,2,activation)(2,1,inhibition)	2583	1100.9637824988838	615256.2608044262	0.050708808157476803
NP,PP,PP	(0,2,inhibition)(0,1,activation)(1,2,activation)	12	1.4107656365252212	3.9594168711587763	0.0011746394780889347
NP,UP,NP	(0,2,inhibition)(1,2,inhibition)(2,0,activation)	2	27.89646491784417	1101.9242956019448	0.7137655610225352
UP,NP,NP	(0,1,activation)(1,0,activation)(2,1,activation)(2,0,activation)	131	7.691865902863004	166.42324165011476	4.1503990638513955E-5
NP,UP,NP	(0,2,inhibition)(0,1,inhibition)(1,2,inhibition)	7	388.2592785262431	61964.75568036901	0.9885286778008747
PP,PP,NP	(0,2,activation)(1,2,activation)(2,1,activation)(2,0,activation)	90	0.12611230360460654	0.2071463960689316	1.1102230246251565E-16
PP,PP,UP	(0,2,inhibition)(1,2,inhibition)	1186	402.15136359729706	158051.94472278332	0.0501591981955013
PP,PP,NP	(0,2,activation)(1,2,activation)	1393	1358.9776551005045	120411.95174508938	0.43546854941190716
UP,UP,PP	(0,2,activation)(0,1,inhibition)(1,2,activation)	1	60.747529957846375	1085.7726379890755	0.9973074093095352
NP,UP,NP	(0,2,inhibition)(2,1,inhibition)	349	891.2073275294849	863167.8100807588	0.640515806434057
NP,UP,NP	(0,2,inhibition)(2,1,activation)	263	1273.1693472198215	300438.87967980443	0.991205136001284
UP,NP,NP	(0,2,inhibition)(2,1,inhibition)(2,0,activation)	64	1.1256110220002655	93.37443056759881	0.0057733885052428935
NP,NP,UP	(0,2,activation)(0,1,activation)(1,2,activation)(1,0,activation)(2,0,inhibition)	2	0.017859044316390557	0.025649339153671766	4.982514561110429E-4
UP,NP,UP	(0,2,activation)(1,2,activation)(2,1,inhibition)(2,0,inhibition)	2	0.7900498986094757	133.9344257106846	0.009009119204664628
UP,UP,PP	(0,2,activation)(0,1,activation)(1,2,inhibition)	8	13.087781238617891	151.2721057981478	0.5550358183279416
UP,UP,PP	(0,2,activation)(1,2,activation)(2,0,activation)	302	52.33281441648706	10021.670877562685	0.03634662974080638
UP,NP,PP	(0,2,activation)(1,2,activation)(2,1,activation)(2,0,activation)	40	0.28453829973992484	0.8886247612524825	2.5756063948279007E-12
UP,NP,PP	(0,1,activation)(1,0,inhibition)(2,1,activation)(2,0,inhibition)	4	0.017777599964657137	0.025861771892244922	1.915661494156229E-5
PP,NP,PP	(0,2,activation)(0,1,activation)(1,0,activation)(2,1,activation)	180	0.1384750033728205	0.16304208669456505	4.440892098500626E-16
NP,UP,UP	(0,2,activation)(2,1,activation)(2,0,activation)	275	21.149936141482506	364.9447759078689	1.909088553908589E-9
NP,UP,UP	(0,2,activation)(0,1,activation)(1,2,inhibition)	2	7.827902361776691	97.79118769284958	0.5821686225251352
PP,NP,NP	(0,2,activation)(1,2,activation)(2,0,inhibition)	28	5.738537942179484	151.03196424422043	0.061178853081712226
PP,NP,NP	(0,2,activation)(1,2,activation)(2,0,activation)	656	32.7166220150942	745.803738171775	0.0
PP,NP,NP	(0,2,inhibition)(2,1,inhibition)(2,0,inhibition)	18	25.03501754861687	5169.486457651205	0.1837790661892813
UP,PP,NP	(0,2,activation)(0,1,activation)(1,0,activation)(2,1,activation)	8	0.2819817206420271	0.6906961710204922	3.126128349464352E-4
PP,NP,NP	(0,2,inhibition)(0,1,inhibition)(1,2,activation)	102	158.14265744503103	11035.423489996909	0.6545814925208273
NP,PP,PP	(0,2,inhibition)(0,1,inhibition)(1,2,activation)	6	23.772734897772033	389.13565501675396	0.802370047050904
NP,NP,UP	(0,2,inhibition)(1,2,inhibition)(2,1,activation)(2,0,activation)	1	0.022570731388962793	0.02519702471399074	0.0013722430822363796
PP,NP,NP	(0,2,inhibition)(1,2,inhibition)	325	1873.840510445976	1404246.0469570882	0.9449269110192046
NP,UP,UP	(0,2,inhibition)(1,2,inhibition)(2,0,activation)	6	11.645229713378685	141.39170851546626	0.5714841501987915
PP,NP,PP	(0,1,activation)(1,0,activation)(2,1,activation)(2,0,activation)	180	0.7531161336018546	2.4782282907128383	0.0
UP,NP,PP	(0,2,inhibition)(0,1,inhibition)(1,2,inhibition)	52	59.55067887911178	4589.301943488825	0.4176418693561704
PP,UP,PP	(0,2,inhibition)(2,1,activation)	134	211.42687038369533	16446.284244086164	0.6895550801544064
PP,NP,NP	(0,1,inhibition)(1,2,activation)(2,0,activation)	18	5.432548282293302	50.92815493673339	0.06210238804886303
PP,UP,PP	(0,2,inhibition)(1,2,inhibition)	1086	2418.305173088649	1685880.8561060252	0.8559722342454572
PP,NP,NP	(0,1,inhibition)(1,2,activation)(2,0,inhibition)	4	0.9528760159370733	4.09038290542753	0.06596588868059694
UP,NP,NP	(0,2,inhibition)(1,2,activation)(2,1,activation)(2,0,activation)	2	0.08227250713373174	0.13413446311969587	0.004189174236341797
UP,UP,PP	(0,2,inhibition)(2,1,inhibition)	452	1229.0270822996383	2567815.325194698	0.5481818948794692
UP,UP,PP	(0,2,inhibition)(2,1,activation)	2692	883.5976016752288	98051.8827850077	9.581065628982977E-6
NP,NP,UP	(0,2,activation)(0,1,inhibition)(1,2,inhibition)	18	0.657036615259561	1.875549990421583	5.124002916634396E-6
PP,UP,PP	(0,2,activation)(2,1,activation)	2487	606.6148398124897	48691.892106697254	6.045937306353721E-9
PP,UP,PP	(0,2,activation)(2,1,inhibition)	2110	843.7619853663165	994466.8287789982	0.10982273540697962
PP,PP,PP	(0,2,activation)(0,1,inhibition)(1,2,inhibition)	1	0.18064612954888118	0.4403297456318068	0.044718441415370624
UP,NP,NP	(0,2,activation)(1,2,activation)(2,1,activation)(2,0,activation)	61	0.7082957677888617	1.8927927553490709	3.3306690738754696E-16
NP,PP,UP	(0,2,activation)(2,1,inhibition)(2,0,inhibition)	26	8.633715847545732	1597.2309747451445	0.06780098715495475
NP,PP,UP	(0,2,activation)(0,1,inhibition)(1,2,activation)	2	12.183463760113195	202.98912766680883	0.6710888997068234
PP,NP,PP	(0,2,activation)(0,1,activation)(1,2,activation)(1,0,activation)	180	2.693687544032435	13.59885786848809	1.1102230246251565E-16
PP,PP,NP	(0,2,activation)(2,1,activation)	1858	1732.4605509488918	163761.76302088937	0.358118239879643
UP,UP,NP	(0,2,activation)(1,2,activation)(2,1,activation)(2,0,activation)	27	0.14793706164679446	0.25563076523238976	0.0
UP,UP,PP	(0,2,activation)(2,1,activation)	10740	3624.118842781189	1214521.869089026	7.822780431210319E-7
UP,UP,PP	(0,2,activation)(2,1,inhibition)	289	5040.914777049894	3.112153217836066E7	0.7750074627391352
PP,PP,PP	(0,2,activation)(1,2,activation)(2,0,activation)	121	8.08769800310723	338.2369517663495	0.002411426304893882
PP,PP,NP	(0,2,activation)(0,1,activation)(1,2,activation)(1,0,activation)(2,0,activation)	180	0.009435188145311366	0.010571404070102788	0.0
UP,NP,UP	(0,2,activation)(0,1,activation)(1,2,activation)(1,0,activation)	3	4.591055505645361	40.91524594442578	0.4053556509879367
PP,PP,NP	(0,2,inhibition)(2,1,activation)	501	941.4510295616288	250964.56180123356	0.8044835972000375
PP,PP,NP	(0,2,inhibition)(2,1,inhibition)	199	165.13173185638837	29017.397271172067	0.32635564430912045
NP,NP,PP	(0,1,activation)(1,0,activation)(2,1,activation)(2,0,activation)	106	0.5146237207845233	0.7984861339918077	4.440892098500626E-16
NP,NP,NP	(0,2,inhibition)(2,1,activation)	3183	1989.9147494702527	674440.0562697495	0.08448761197012367
NP,NP,NP	(0,2,inhibition)(2,1,inhibition)	516	544.1949428495801	329732.7089282206	0.4074725023289113
PP,NP,PP	(0,2,activation)(1,2,activation)(2,1,activation)(2,0,activation)	180	0.2627126391091959	0.8860223027183501	0.0
PP,UP,PP	(0,2,inhibition)(1,2,inhibition)(2,1,activation)(2,0,activation)	5	0.012223864168679432	0.01442127788116783	5.693031834841378E-8
NP,PP,UP	(0,2,activation)(2,1,activation)	3356	2142.1080686313117	591729.7912159944	0.06908867473190738
NP,PP,UP	(0,2,activation)(2,1,inhibition)	888	522.268069586608	129630.44303884439	0.15014641365229742
NP,NP,NP	(0,1,activation)(1,2,activation)(2,0,inhibition)	60	7.088538010970946	38.42886501950648	2.89537556930064E-6
NP,NP,NP	(0,2,activation)(2,1,activation)(2,0,activation)	3510	145.44569324701473	13845.928626590918	3.9968028886505635E-14
NP,NP,PP	(0,2,activation)(0,1,activation)(1,2,activation)(1,0,activation)(2,0,activation)	180	0.08116151259419575	0.13038424451238811	5.551115123125783E-16
NP,PP,UP	(0,2,activation)(1,2,activation)(2,0,activation)	198	39.72467485816954	3142.630525812762	0.023225821145734238
NP,PP,UP	(0,2,activation)(1,2,activation)(2,0,inhibition)	33	15.100790363297872	1525.9217822924763	0.146071522114548
NP,PP,UP	(0,2,inhibition)(2,1,activation)	1709	1499.4567779164772	309991.0317209228	0.32447948956056283
NP,PP,UP	(0,2,inhibition)(2,1,inhibition)	37	365.58304797916327	24097.98298717517	0.9987353313811733
PP,NP,UP	(0,2,activation)(1,2,activation)(2,1,activation)(2,0,activation)	3	0.49320695120003205	2.3052086142712156	0.04948127419457493
UP,UP,NP	(0,1,activation)(1,2,inhibition)(2,0,activation)	4	1.7193355531609924	4.764541883421281	0.10832163424168972
NP,NP,NP	(0,2,inhibition)(0,1,activation)(1,2,inhibition)(1,0,activation)	15	0.017709992063332493	0.6811457769057968	4.113489684473004E-4
UP,UP,NP	(0,2,activation)(1,2,inhibition)(2,0,inhibition)	13	5.815199197846571	145.1282561320572	0.15813578346704404
NP,NP,PP	(0,2,inhibition)(2,1,activation)	310	492.24330036460054	55064.94282942967	0.7667814844544152
NP,NP,PP	(0,2,inhibition)(1,2,inhibition)	685	641.9917295309347	230677.73678989708	0.39065670519069895
PP,NP,UP	(0,1,inhibition)(1,0,activation)(2,1,inhibition)(2,0,activation)	3	0.30872212527076764	3.0395303270162364	0.030600248980456768
UP,UP,NP	(0,2,activation)(0,1,activation)(1,2,inhibition)	50	25.36298702713991	351.09979677714193	0.10197293865390089
UP,UP,NP	(0,2,inhibition)(2,1,activation)(2,0,activation)	114	14.77693059407658	501.1110960862816	0.0049159232400841635
UP,PP,UP	(0,2,activation)(2,1,activation)	7884	4323.595855485815	2353104.5174801536	0.02010319093256918
UP,UP,NP	(0,2,activation)(2,1,activation)(2,0,activation)	259	38.87271785973146	1394.1902763357173	2.863842272545769E-4
UP,UP,NP	(0,2,activation)(2,1,inhibition)(2,0,activation)	7	4.849235287344012	674.5208296484278	0.060690132548207876
UP,UP,NP	(0,2,activation)(1,2,activation)(2,0,activation)	1195	71.52072959939095	3378.2276617151683	2.631228568361621E-14
UP,UP,NP	(0,1,activation)(1,2,activation)(2,0,activation)	14	4.522945102755229	15.727115639782756	0.024022556139096873
PP,UP,PP	(0,2,activation)(1,2,inhibition)(2,0,activation)	150	2.166086807307638	34.45322083046331	9.440388470949301E-9
UP,UP,NP	(0,2,activation)(1,2,activation)(2,0,inhibition)	2	50.06388068360163	5310.040929645122	0.5938479015747737
UP,UP,NP	(0,2,activation)(0,1,activation)(1,2,activation)	180	218.35357880374553	6857.420537293539	0.6475925606068857
UP,NP,PP	(0,2,inhibition)(0,1,activation)(1,2,inhibition)	25	8.378094917467811	67.92947873886115	0.04421681723430326
NP,NP,PP	(0,2,activation)(1,2,activation)	4886	15919.443026781513	6.0201486036212504E7	0.9521309862036343
NP,NP,PP	(0,2,activation)(2,1,inhibition)	523	1525.0405566583106	2962292.307833419	0.6272185295936912
UP,UP,NP	(0,2,activation)(0,1,inhibition)(1,2,inhibition)	1	5.277454856131167	9.401362598881885	0.9161511686139734
UP,PP,UP	(0,2,inhibition)(2,1,inhibition)	526	1025.6733251773449	76206.64566008281	0.9786925053304708
UP,PP,UP	(0,2,inhibition)(2,1,activation)	3839	4206.849381738722	462306.8867969364	0.6954053463106973
UP,UP,NP	(0,2,activation)(1,2,inhibition)(2,0,activation)	167	8.307531971487972	120.52974289963372	2.8144599872881315E-8
UP,PP,PP	(0,2,inhibition)(1,2,activation)(2,0,activation)	48	0.3926867266790819	2.9694472830751657	4.5394398007214676E-7
UP,UP,PP	(0,2,inhibition)(1,2,inhibition)(2,0,activation)	366	4.077690403587879	97.01193101974445	3.284039706841213E-13
UP,UP,PP	(0,2,inhibition)(1,2,inhibition)(2,0,inhibition)	24	5.671803465447708	305.7107255206962	0.08375095254502685
UP,UP,NP	(0,2,activation)(0,1,inhibition)(1,2,inhibition)(1,0,inhibition)	1	0.046215746231281364	0.08852292367625081	0.010136377852707379
UP,UP,PP	(0,2,activation)(0,1,activation)(1,0,activation)(2,1,activation)	3	0.20602576060021485	0.4709596950203741	0.009219057418604404
PP,UP,PP	(0,2,inhibition)(0,1,activation)(1,2,inhibition)(1,0,activation)	1	0.002590603784800203	0.012585204255810924	5.823730492786616E-4
NP,NP,NP	(2,1,inhibition)(2,0,inhibition)	3065	26140.62576874074	2.3778516533678544E8	0.9760878800852346
UP,NP,UP	(0,1,activation)(1,0,activation)(2,1,inhibition)(2,0,inhibition)	7	0.07275074820516894	0.10754038197110317	1.1822199774691455E-6
PP,NP,NP	(0,2,activation)(0,1,activation)(1,2,inhibition)	24	7.377668564943476	41.03903035698133	0.01972877298033504
NP,NP,NP	(0,2,activation)(0,1,activation)(1,2,activation)(1,0,activation)(2,0,activation)	120	0.11091951886880176	0.18399345206482853	1.1102230246251565E-16
NP,UP,PP	(0,2,activation)(0,1,activation)(1,2,inhibition)	1	11.91785667207726	135.5448389072486	0.8089671707183419
NP,UP,PP	(0,2,activation)(2,1,activation)(2,0,activation)	130	19.70466570694336	254.41790569515945	2.9981376519438996E-5
UP,NP,NP	(0,2,activation)(0,1,activation)(1,0,activation)(2,1,activation)	25	0.38537079686766823	0.5678616064982301	7.771561172376096E-16
UP,PP,UP	(0,2,inhibition)(0,1,inhibition)(1,0,activation)(2,1,activation)	84	0.020544759653914	0.06392671452758408	0.0
PP,NP,PP	(0,2,inhibition)(1,2,activation)	574	689.332513321807	159244.08749069192	0.558446578829438
NP,NP,NP	(0,2,activation)(0,1,activation)(1,0,activation)(2,1,activation)	168	1.6955957117270608	5.015820370414183	2.220446049250313E-16
NP,NP,UP	(0,2,activation)(1,2,inhibition)	913	674.4462442043789	114524.22494713496	0.22059537285878517
NP,NP,UP	(0,2,activation)(2,1,activation)	8230	3039.5324047589575	1109524.2153467182	7.452394028062415E-5
NP,NP,NP	(0,2,activation)(0,1,inhibition)(1,2,inhibition)	29	1.938548643249341	11.459725914033774	1.9493994419172989E-4
PP,NP,UP	(0,2,inhibition)(2,1,activation)	301	1428.3282200197982	478931.7912578231	0.9799886455565237
UP,UP,NP	(0,2,activation)(0,1,inhibition)(1,2,activation)	14	45.43436282084446	194.39123069370362	0.9967267305258584
NP,NP,NP	(0,2,activation)(1,2,inhibition)(2,0,activation)	134	7.088538010970946	58.680714925155094	1.1310896663729864E-10
NP,NP,NP	(0,1,activation)(1,2,inhibition)(2,0,inhibition)	3	1.938548643249341	9.310852046300893	0.20876111995448465
NP,NP,NP	(0,1,activation)(1,0,inhibition)(2,1,activation)(2,0,activation)	8	0.463705599290094	1.3419664521375834	0.0015139111055806342
