Motif_Nodes	Motif_edges	Num_occ_input_graph	Mean_analytical	Variance_analytical	Pval_analytical
NP,UP,PP	(0,2,activation)(2,1,inhibition)(2,0,activation)	1593	6.924876873150162	1759.2881946976713	2.6084819948479776E-7
NP,UP,UP	(0,2,activation)(1,2,activation)	23837	102118.74892437224	2.4613698283785343E9	0.9746166187455704
NP,PP,UP	(0,2,activation)(0,1,activation)(1,0,activation)(2,1,activation)	42	0.38962095253426576	1.6097824538364747	6.619272907570917E-10
NP,UP,PP	(0,2,inhibition)(2,1,activation)	241	392.7847797433406	46690.49723550689	0.7347929765724691
PP,NP,NP	(0,2,inhibition)(0,1,activation)(1,2,activation)	28	5.27841159643484	54.259320210639544	0.016573908174424723
PP,UP,PP	(0,2,inhibition)(1,2,inhibition)(2,0,activation)	60	10.415911727588984	483.4760190002426	0.04409464235715843
UP,PP,PP	(0,2,activation)(1,2,activation)(2,1,activation)(2,0,activation)	1	0.1376675927701141	1.3727775266679667	0.020321662659371742
PP,UP,PP	(0,2,inhibition)(1,2,inhibition)(2,0,inhibition)	105	12.340602233862368	1569.4080700877823	0.03908342989002134
NP,NP,PP	(0,2,activation)(1,2,activation)(2,1,activation)(2,0,activation)	107	0.7598674729219429	29.271424287419016	1.6214632102518056E-4
NP,NP,UP	(0,2,inhibition)(1,2,inhibition)	809	462.8475628705064	127541.5523205983	0.1570780213334919
NP,NP,PP	(0,2,activation)(1,2,activation)	2449	10706.619513749763	5.854822672043568E7	0.8840103441538371
UP,UP,NP	(0,2,activation)(1,2,inhibition)(2,0,activation)	247	6.597031604742638	84.13783510413388	2.7533531010703882E-14
UP,UP,NP	(0,2,activation)(1,2,inhibition)(2,0,inhibition)	10	3.3117631361880036	71.27939955853145	0.11482020342577126
PP,UP,PP	(0,2,inhibition)(2,1,inhibition)	93	997.5635757648653	1360998.8268674118	0.7227410562310227
PP,UP,PP	(0,2,inhibition)(2,1,activation)	85	519.0930677699936	86020.57156245923	0.970074772160763
